
=======================================================================
  B881 NR5G MAC UL TB Stats — Parsed Records
=======================================================================
  Pkt   Ver    Delta Tx (Bytes)   Cumul Tx        ReTx      
  685   3.1    0                  1119569123      94820234  
  686   3.1    3986               1119573109      94820234  
  687   3.1    5122               1119578231      94820234  
  688   3.1    5505               1119583736      94820234  
  689   3.1    1121               1119584857      94820234  
  690   3.1    2049               1119586906      94820234  
  691   3.1    1601               1119588507      94820234  
  692   3.1    285                1119588792      94820234  
  693   3.1    2049               1119590841      94820234  
  694   3.1    800                1119591641      94820234  
  695   3.1    1121               1119592762      94820234  
  696   3.1    5763               1119598525      94820234  
  697   3.1    4227               1119602752      94820234  
  698   3.1    5505               1119608257      94820234  
  699   3.1    2838               1119611095      94820234  
  700   3.1    1121               1119612216      94820234  
  701   3.1    269                1119612485      94820234  
  702   3.1    285                1119612770      94820234  
  703   3.1    2049               1119614819      94820234  
  704   3.1    800                1119615619      94820234  
  705   3.1    4352               1119619971      94820234  
  706   3.1    797                1119620768      94820234  
  707   3.1    0                  1119620768      94820746  
  708   3.1    6275               1119627043      94820746  
  709   3.1    6722               1119633765      94820746  
  710   3.1    8773               1119642538      94820746  
  711   3.1    7747               1119650285      94820746  
  712   3.1    6145               1119656430      94820746  
  713   3.1    1185               1119657615      94820746  
  714   3.1    5697               1119663312      94820746  
  715   3.1    4769               1119668081      94820746  
  716   3.1    2049               1119670130      94820746  
  717   3.1    5025               1119675155      94820746  
  718   3.1    4034               1119679189      94820746  
  719   3.1    4737               1119683926      94820746  
  720   3.1    1505               1119685431      94823050  
  721   3.1    3490               1119688921      94823050  
  722   3.1    2882               1119691803      94823050  
  723   3.1    1121               1119692924      94823050  
  724   3.1    301                1119693225      94823050  
  725   3.1    4416               1119697641      94823050  
  726   3.1    3298               1119700939      94823050  
  727   3.1    3873               1119704812      94823050  
  728   3.1    1793               1119706605      94825162  
  729   3.1    4609               1119711214      94825162  
  730   3.1    6722               1119717936      94825162  
  731   3.1    5376               1119723312      94825162  
  732   3.1    285                1119723597      94827850  
  733   3.1    2065               1119725662      94827850  
  734   3.1    1462               1119727124      94827850  
  735   3.1    233                1119727357      94828159  
